date,krx_semi,btc_krw
2021-12-24,37512.0,61939000.0
2021-12-25,37512.0,61177000.0
2021-12-26,37512.0,61467000.0
2021-12-27,37391.0,61508000.0
2021-12-28,37920.0,58274000.0
2021-12-29,37870.0,57089000.0
2021-12-30,38486.0,57200000.0
2021-12-31,38486.0,56784000.0
2022-01-01,38486.0,57915000.0
2022-01-02,38486.0,57531000.0
2022-01-03,38778.0,56641000.0
2022-01-04,38481.0,56023000.0
2022-01-05,37396.0,53854000.0
2022-01-06,36509.0,53239000.0
2022-01-07,37318.0,51449000.0
2022-01-08,37318.0,52142000.0
2022-01-09,37318.0,51678000.0
2022-01-10,36513.0,51246000.0
2022-01-11,36630.0,52307000.0
2022-01-12,37401.0,53349000.0
2022-01-13,37464.0,51885000.0
2022-01-14,37653.0,52230000.0
2022-01-15,37653.0,52357000.0
2022-01-16,37653.0,52165000.0
2022-01-17,37707.0,51436000.0
2022-01-18,37434.0,51179000.0
2022-01-19,36901.0,50333000.0
2022-01-20,37323.0,49648000.0
2022-01-21,35777.0,45316000.0
2022-01-22,35777.0,43375000.0
2022-01-23,35777.0,44253000.0
2022-01-24,35670.0,44731000.0
2022-01-25,35356.0,44909000.0
2022-01-26,34721.0,45100000.0
2022-01-27,33732.0,45809000.0
2022-01-28,35201.0,46588000.0
2022-01-29,35201.0,47146000.0
2022-01-30,35201.0,47208000.0
2022-01-31,35201.0,47266000.0
2022-02-01,35201.0,47760000.0
2022-02-02,35201.0,45517000.0
2022-02-03,35257.0,45835000.0
2022-02-04,35564.0,50633000.0
2022-02-05,35564.0,50788000.0
2022-02-06,35564.0,51732000.0
2022-02-07,34788.0,53511000.0
2022-02-08,34395.0,53651000.0
2022-02-09,34889.0,53660000.0
2022-02-10,35211.0,53123000.0
2022-02-11,34624.0,51882000.0
2022-02-12,34624.0,51597000.0
2022-02-13,34624.0,51550000.0
2022-02-14,33761.0,51586000.0
2022-02-15,33334.0,53832000.0
2022-02-16,34652.0,53298000.0
2022-02-17,34691.0,49376000.0
2022-02-18,34817.0,49015000.0
2022-02-19,34817.0,49035000.0
2022-02-20,34817.0,47131000.0
2022-02-21,34546.0,45450000.0
2022-02-22,33950.0,46474000.0
2022-02-23,34367.0,45543000.0
2022-02-24,33306.0,46927000.0
2022-02-25,34051.0,47831000.0
2022-02-26,34051.0,47809000.0
2022-02-27,34051.0,46358000.0
2022-02-28,34231.0,52332000.0
2022-03-01,34231.0,53790000.0
2022-03-02,34566.0,53359000.0
2022-03-03,35311.0,51842000.0
2022-03-04,34754.0,48450000.0
2022-03-05,34754.0,48605000.0
2022-03-06,34754.0,47745000.0
2022-03-07,33722.0,47415000.0
2022-03-08,33106.0,48213000.0
2022-03-09,33106.0,51570000.0
2022-03-10,33950.0,48917000.0
2022-03-11,33640.0,48315000.0
2022-03-12,33640.0,48500000.0
2022-03-13,33640.0,47510000.0
2022-03-14,32834.0,49171000.0
2022-03-15,32535.0,48640000.0
2022-03-16,33557.0,50389000.0
2022-03-17,34566.0,50069000.0
2022-03-18,34948.0,50770000.0
2022-03-19,34948.0,51245000.0
2022-03-20,34948.0,50462000.0
2022-03-21,34875.0,50128000.0
2022-03-22,35321.0,51704000.0
2022-03-23,35438.0,52138000.0
2022-03-24,35579.0,52966000.0
2022-03-25,35631.0,53791000.0
2022-03-26,35631.0,53902000.0
2022-03-27,35631.0,55949000.0
2022-03-28,35655.0,56914000.0
2022-03-29,35927.0,56985000.0
2022-03-30,36009.0,56620000.0
2022-03-31,35782.0,55352000.0
2022-04-01,35253.0,56369000.0
2022-04-02,35253.0,56050000.0
2022-04-03,35253.0,56639000.0
2022-04-04,35346.0,57055000.0
2022-04-05,35482.0,56155000.0
2022-04-06,34586.0,53072000.0
2022-04-07,34571.0,53814000.0
2022-04-08,34657.0,52934000.0
2022-04-09,34657.0,53258000.0
2022-04-10,34657.0,52819000.0
2022-04-11,34226.0,50050000.0
2022-04-12,34245.0,50577000.0
2022-04-13,34812.0,51700000.0
2022-04-14,34661.0,50245000.0
2022-04-15,34362.0,50850000.0
2022-04-16,34362.0,50567000.0
2022-04-17,34362.0,49962000.0
2022-04-18,34541.0,50839000.0
2022-04-19,35705.0,51458000.0
2022-04-20,35695.0,51388000.0
2022-04-21,35991.0,50805000.0
2022-04-22,35584.0,49937000.0
2022-04-23,35584.0,49742000.0
2022-04-24,35584.0,49620000.0
2022-04-25,34744.0,50614000.0
2022-04-26,35035.0,48777000.0
2022-04-27,34517.0,49954000.0
2022-04-28,34248.0,50580000.0
2022-04-29,34703.0,49731000.0
2022-04-30,34703.0,49283000.0
2022-05-01,34703.0,49383000.0
2022-05-02,34278.0,49520000.0
2022-05-03,34781.0,48777000.0
2022-05-04,34503.0,50616000.0
2022-05-05,34503.0,47647000.0
2022-05-06,33755.0,47031000.0
2022-05-07,33755.0,46507000.0
2022-05-08,33755.0,44770000.0
2022-05-09,33062.0,41002000.0
2022-05-10,33491.0,41046000.0
2022-05-11,34238.0,40290000.0
2022-05-12,33282.0,39243000.0
2022-05-13,34220.0,39270000.0
2022-05-14,34220.0,39967000.0
2022-05-15,34220.0,40906000.0
2022-05-16,34058.0,39256000.0
2022-05-17,34454.0,39259000.0
2022-05-18,34663.0,37099000.0
2022-05-19,34278.0,38780000.0
2022-05-20,34488.0,37762000.0
2022-05-21,34488.0,38037000.0
2022-05-22,34488.0,38933000.0
2022-05-23,34644.0,37436000.0
2022-05-24,33370.0,37827000.0
2022-05-25,33628.0,37935000.0
2022-05-26,33003.0,37662000.0
2022-05-27,33155.0,36837000.0
2022-05-28,33155.0,37034000.0
2022-05-29,33155.0,37380000.0
2022-05-30,33580.0,39550000.0
2022-05-31,33687.0,39923000.0
2022-06-01,33687.0,37880000.0
2022-06-02,33555.0,38392000.0
2022-06-03,33481.0,37851000.0
2022-06-04,33481.0,37916000.0
2022-06-05,33481.0,37972000.0
2022-06-06,33481.0,39532000.0
2022-06-07,32686.0,39398000.0
2022-06-08,32744.0,38581000.0
2022-06-09,32612.0,38256000.0
2022-06-10,32075.0,37611000.0
2022-06-11,32075.0,37058000.0
2022-06-12,32075.0,34718000.0
2022-06-13,30545.0,29372000.0
2022-06-14,30428.0,28829000.0
2022-06-15,29798.0,29253000.0
2022-06-16,29564.0,26898000.0
2022-06-17,29113.0,27010000.0
2022-06-18,29113.0,25093000.0
2022-06-19,29113.0,26642000.0
2022-06-20,28127.0,26643000.0
2022-06-21,28274.0,26967000.0
2022-06-22,28264.0,26193000.0
2022-06-23,26281.0,27419000.0
2022-06-24,27121.0,27597000.0
2022-06-25,27121.0,27832000.0
2022-06-26,27121.0,27460000.0
2022-06-27,27853.0,27039000.0
2022-06-28,27781.0,26547000.0
2022-06-29,27512.0,26548000.0
2022-06-30,26603.0,26003000.0
2022-07-01,25822.0,25556000.0
2022-07-02,25822.0,25463000.0
2022-07-03,25822.0,25422000.0
2022-07-04,25572.0,26399000.0
2022-07-05,26423.0,26548000.0
2022-07-06,25964.0,26954000.0
2022-07-07,26657.0,28115000.0
2022-07-08,26755.0,28241000.0
2022-07-09,26755.0,28200000.0
2022-07-10,26755.0,27317000.0
2022-07-11,26725.0,26460000.0
2022-07-12,25455.0,25723000.0
2022-07-13,25891.0,26611000.0
2022-07-14,25944.0,27135000.0
2022-07-15,26476.0,27518000.0
2022-07-16,26476.0,27857000.0
2022-07-17,26476.0,27505000.0
2022-07-18,27228.0,29322000.0
2022-07-19,27009.0,30660000.0
2022-07-20,27385.0,30505000.0
2022-07-21,27761.0,30415000.0
2022-07-22,27424.0,30080000.0
2022-07-23,27424.0,29722000.0
2022-07-24,27424.0,29818000.0
2022-07-25,27307.0,28555000.0
2022-07-26,27468.0,28401000.0
2022-07-27,27487.0,30202000.0
2022-07-28,27497.0,31217000.0
2022-07-29,27693.0,31404000.0
2022-07-30,27693.0,31281000.0
2022-07-31,27693.0,30751000.0
2022-08-01,27561.0,30851000.0
2022-08-02,27176.0,30754000.0
2022-08-03,27213.0,30708000.0
2022-08-04,27395.0,30315000.0
2022-08-05,27532.0,30767000.0
2022-08-06,27532.0,30534000.0
2022-08-07,27532.0,30685000.0
2022-08-08,27195.0,31459000.0
2022-08-09,26779.0,30997000.0
2022-08-10,25846.0,31583000.0
2022-08-11,26486.0,31770000.0
2022-08-12,26911.0,32368000.0
2022-08-13,26911.0,32562000.0
2022-08-14,26911.0,32544000.0
2022-08-15,26911.0,32445000.0
2022-08-16,27512.0,32082000.0
2022-08-17,27292.0,31547000.0
2022-08-18,27434.0,31720000.0
2022-08-19,27186.0,28678000.0
2022-08-20,27186.0,29340000.0
2022-08-21,27186.0,29459000.0
2022-08-22,26476.0,29260000.0
2022-08-23,26100.0,29307000.0
2022-08-24,26115.0,29104000.0
2022-08-25,26705.0,29300000.0
2022-08-26,26936.0,27969000.0
2022-08-27,26936.0,27739000.0
2022-08-28,26936.0,27099000.0
2022-08-29,25866.0,27792000.0
2022-08-30,26403.0,27314000.0
2022-08-31,26916.0,27530000.0
2022-09-01,26212.0,27636000.0
2022-09-02,25871.0,27571000.0
2022-09-03,25871.0,27447000.0
2022-09-04,25871.0,27528000.0
2022-09-05,25514.0,27309000.0
2022-09-06,25646.0,26361000.0
2022-09-07,25187.0,26810000.0
2022-09-08,25079.0,26887000.0
2022-09-09,25079.0,29350000.0
2022-09-10,25079.0,29727000.0
2022-09-11,25079.0,30028000.0
2022-09-12,25079.0,30656000.0
2022-09-13,25924.0,28371000.0
2022-09-14,25343.0,28344000.0
2022-09-15,25275.0,28024000.0
2022-09-16,24981.0,27915000.0
2022-09-17,24981.0,28174000.0
2022-09-18,24981.0,27490000.0
2022-09-19,24795.0,27566000.0
2022-09-20,24718.0,26757000.0
2022-09-21,24454.0,26538000.0
2022-09-22,24039.0,27572000.0
2022-09-23,23438.0,27594000.0
2022-09-24,23438.0,27270000.0
2022-09-25,23438.0,27051000.0
2022-09-26,22461.0,27597000.0
2022-09-27,22441.0,27501000.0
2022-09-28,21904.0,27952000.0
2022-09-29,21523.0,28033000.0
2022-09-30,21659.0,27924000.0
2022-10-01,21659.0,27868000.0
2022-10-02,21659.0,27691000.0
2022-10-03,21659.0,28299000.0
2022-10-04,22959.0,28980000.0
2022-10-05,22983.0,28721000.0
2022-10-06,23760.0,28418000.0
2022-10-07,23706.0,27805000.0
2022-10-08,23706.0,27743000.0
2022-10-09,23706.0,27679000.0
2022-10-10,23706.0,27401000.0
2022-10-11,23047.0,27339000.0
2022-10-12,23458.0,27460000.0
2022-10-13,23086.0,27810000.0
2022-10-14,23746.0,27660000.0
2022-10-15,23746.0,27524000.0
2022-10-16,23746.0,27655000.0
2022-10-17,23677.0,27993000.0
2022-10-18,23814.0,27812000.0
2022-10-19,23281.0,27657000.0
2022-10-20,22852.0,27505000.0
2022-10-21,22833.0,27580000.0
2022-10-22,22833.0,27620000.0
2022-10-23,22833.0,27981000.0
2022-10-24,23500.0,27803000.0
2022-10-25,23946.0,28494000.0
2022-10-26,23887.0,29079000.0
2022-10-27,23697.0,28590000.0
2022-10-28,22578.0,28958000.0
2022-10-29,22578.0,29091000.0
2022-10-30,22578.0,28957000.0
2022-10-31,22885.0,28778000.0
2022-11-01,22983.0,28749000.0
2022-11-02,22838.0,28632000.0
2022-11-03,22661.0,28693000.0
2022-11-04,22534.0,29388000.0
2022-11-05,22534.0,29756000.0
2022-11-06,22534.0,29473000.0
2022-11-07,23252.0,28945000.0
2022-11-08,23853.0,26650000.0
2022-11-09,24063.0,22919000.0
2022-11-10,23779.0,24779000.0
2022-11-11,25128.0,23656000.0
2022-11-12,25128.0,23380000.0
2022-11-13,25128.0,22510000.0
2022-11-14,24649.0,22701000.0
2022-11-15,25407.0,23003000.0
2022-11-16,25597.0,22954000.0
2022-11-17,25094.0,22982000.0
2022-11-18,25035.0,23061000.0
2022-11-19,25035.0,23081000.0
2022-11-20,25035.0,22788000.0
2022-11-21,24434.0,22220000.0
2022-11-22,24000.0,22584000.0
2022-11-23,24414.0,22985000.0
2022-11-24,24790.0,22738000.0
2022-11-25,24444.0,22676000.0
2022-11-26,24444.0,22660000.0
2022-11-27,24444.0,22646000.0
2022-11-28,23946.0,22339000.0
2022-11-29,24131.0,22417000.0
2022-11-30,24199.0,23192000.0
2022-12-01,24508.0,23002000.0
2022-12-02,23985.0,22877000.0
2022-12-03,23985.0,22830000.0
2022-12-04,23985.0,22906000.0
2022-12-05,23926.0,22725000.0
2022-12-06,23483.0,22821000.0
2022-12-07,23144.0,22544000.0
2022-12-08,23061.0,22918000.0
2022-12-09,23505.0,22849000.0
2022-12-10,23505.0,22831000.0
2022-12-11,23505.0,22775000.0
2022-12-12,23115.0,22824000.0
2022-12-13,23252.0,23161000.0
2022-12-14,23642.0,23235000.0
2022-12-15,23306.0,22942000.0
2022-12-16,22852.0,22249000.0
2022-12-17,22852.0,22230000.0
2022-12-18,22852.0,22210000.0
2022-12-19,22934.0,21654000.0
2022-12-20,22568.0,22011000.0
2022-12-21,22509.0,21943000.0
2022-12-22,22939.0,21891000.0
2022-12-23,22226.0,21872000.0
2022-12-24,22226.0,21951000.0
2022-12-25,22226.0,21848000.0
2022-12-26,22466.0,21702000.0
2022-12-27,22636.0,21321000.0
2022-12-28,22212.0,21061000.0
2022-12-29,21640.0,21201000.0
2022-12-30,21640.0,21070000.0
2022-12-31,21640.0,21079000.0
2023-01-01,21640.0,21123000.0
2023-01-02,21366.0,21215000.0
2023-01-03,21533.0,21351000.0
2023-01-04,22631.0,21588000.0
2023-01-05,22471.0,21575000.0
2023-01-06,23110.0,21517000.0
2023-01-07,23110.0,21539000.0
2023-01-08,23110.0,21704000.0
2023-01-09,23487.0,21655000.0
2023-01-10,23559.0,21916000.0
2023-01-11,23789.0,22485000.0
2023-01-12,23784.0,23552000.0
2023-01-13,23652.0,24802000.0
2023-01-14,23652.0,25881000.0
2023-01-15,23652.0,25836000.0
2023-01-16,23721.0,26368000.0
2023-01-17,23599.0,26255000.0
2023-01-18,23594.0,25718000.0
2023-01-19,23701.0,26205000.0
2023-01-20,23848.0,28026000.0
2023-01-21,23848.0,28333000.0
2023-01-22,23848.0,28390000.0
2023-01-23,23848.0,28609000.0
2023-01-24,23848.0,28351000.0
2023-01-25,24770.0,28736000.0
2023-01-26,24952.0,28930000.0
2023-01-27,24894.0,28950000.0
2023-01-28,24894.0,29063000.0
2023-01-29,24894.0,29670000.0
2023-01-30,24752.0,28706000.0
2023-01-31,24508.0,29064000.0
2023-02-01,24835.0,29620000.0
2023-02-02,25299.0,29600000.0
2023-02-03,25040.0,29432000.0
2023-02-04,25040.0,29420000.0
2023-02-05,25040.0,28990000.0
2023-02-06,24649.0,29222000.0
2023-02-07,25246.0,29452000.0
2023-02-08,25851.0,29303000.0
2023-02-09,25920.0,28193000.0
2023-02-10,25592.0,28120000.0
2023-02-11,25592.0,28377000.0
2023-02-12,25592.0,28263000.0
2023-02-13,25348.0,28309000.0
2023-02-14,25915.0,28798000.0
2023-02-15,25514.0,31186000.0
2023-02-16,26174.0,30451000.0
2023-02-17,25661.0,31641000.0
2023-02-18,25661.0,31789000.0
2023-02-19,25661.0,31435000.0
2023-02-20,25939.0,31883000.0
2023-02-21,25694.0,31736000.0
2023-02-22,25016.0,31619000.0
2023-02-23,25597.0,31398000.0
2023-02-24,25450.0,30877000.0
2023-02-25,25450.0,30959000.0
2023-02-26,25450.0,31279000.0
2023-02-27,25138.0,31255000.0
2023-02-28,25196.0,31024000.0
2023-03-01,25196.0,31106000.0
2023-03-02,25074.0,31109000.0
2023-03-03,25148.0,29709000.0
2023-03-04,25148.0,29838000.0
2023-03-05,25148.0,29982000.0
2023-03-06,25661.0,29769000.0
2023-03-07,25484.0,29579000.0
2023-03-08,25216.0,29023000.0
2023-03-09,25084.0,27604000.0
2023-03-10,24254.0,27343000.0
2023-03-11,24254.0,27737000.0
2023-03-12,24254.0,29199000.0
2023-03-13,24351.0,31676000.0
2023-03-14,23296.0,32490000.0
2023-03-15,23296.0,32511000.0
2023-03-16,23779.0,33335000.0
2023-03-17,25069.0,36207000.0
2023-03-18,25069.0,35767000.0
2023-03-19,25069.0,37233000.0
2023-03-20,25153.0,37295000.0
2023-03-21,24879.0,37221000.0
2023-03-22,25382.0,36372000.0
2023-03-23,25494.0,37274000.0
2023-03-24,26603.0,36749000.0
2023-03-25,26603.0,36750000.0
2023-03-26,26603.0,37160000.0
2023-03-27,26593.0,36110000.0
2023-03-28,27453.0,36026000.0
2023-03-29,27707.0,37401000.0
2023-03-30,28284.0,37157000.0
2023-03-31,28460.0,37540000.0
2023-04-01,28460.0,37585000.0
2023-04-02,28460.0,37301000.0
2023-04-03,28230.0,36814000.0
2023-04-04,27580.0,37205000.0
2023-04-05,27614.0,37139000.0
2023-04-06,27063.0,37058000.0
2023-04-07,28274.0,36993000.0
2023-04-08,28274.0,37080000.0
2023-04-09,28274.0,37313000.0
2023-04-10,28172.0,38985000.0
2023-04-11,28762.0,40004000.0
2023-04-12,28518.0,39699000.0
2023-04-13,28157.0,39911000.0
2023-04-14,28079.0,39804000.0
2023-04-15,28079.0,39800000.0
2023-04-16,28079.0,39607000.0
2023-04-17,27942.0,38700000.0
2023-04-18,27527.0,39630000.0
2023-04-19,27600.0,38300000.0
2023-04-20,27063.0,37672000.0
2023-04-21,27532.0,36337000.0
2023-04-22,27532.0,37182000.0
2023-04-23,27532.0,36802000.0
2023-04-24,26892.0,36750000.0
2023-04-25,26511.0,37877000.0
2023-04-26,26814.0,38017000.0
2023-04-27,27124.0,39258000.0
2023-04-28,27085.0,39083000.0
2023-04-29,27085.0,38965000.0
2023-04-30,27085.0,39149000.0
2023-05-01,27085.0,37769000.0
2023-05-02,27129.0,38405000.0
2023-05-03,27513.0,38703000.0
2023-05-04,27045.0,38580000.0
2023-05-05,27045.0,39053000.0
2023-05-06,27045.0,38677000.0
2023-05-07,27045.0,38143000.0
2023-05-08,27169.0,37255000.0
2023-05-09,26824.0,37150000.0
2023-05-10,26636.0,37071000.0
2023-05-11,26396.0,36411000.0
2023-05-12,26568.0,36341000.0
2023-05-13,26568.0,36374000.0
2023-05-14,26568.0,36415000.0
2023-05-15,26164.0,36632000.0
2023-05-16,26479.0,36421000.0
2023-05-17,26947.0,36700000.0
2023-05-18,27533.0,36240000.0
2023-05-19,28946.0,36156000.0
2023-05-20,28946.0,36385000.0
2023-05-21,28946.0,36051000.0
2023-05-22,28911.0,35947000.0
2023-05-23,28823.0,36381000.0
2023-05-24,28675.0,35452000.0
2023-05-25,29142.0,35547000.0
2023-05-26,29698.0,35771000.0
2023-05-27,29698.0,35824000.0
2023-05-28,29698.0,37350000.0
2023-05-29,29698.0,36992000.0
2023-05-30,30260.0,36914000.0
2023-05-31,30073.0,36391000.0
2023-06-01,30304.0,35823000.0
2023-06-02,30142.0,36089000.0
2023-06-03,30142.0,35888000.0
2023-06-04,30142.0,35865000.0
2023-06-05,29812.0,34298000.0
2023-06-06,29812.0,35852000.0
2023-06-07,30009.0,34952000.0
2023-06-08,30147.0,34996000.0
2023-06-09,31042.0,34865000.0
2023-06-10,31042.0,34372000.0
2023-06-11,31042.0,34345000.0
2023-06-12,30846.0,34059000.0
2023-06-13,31628.0,33913000.0
2023-06-14,31195.0,33007000.0
2023-06-15,31958.0,33449000.0
2023-06-16,31968.0,34501000.0
2023-06-17,31968.0,34780000.0
2023-06-18,31968.0,34466000.0
2023-06-19,31608.0,35092000.0
2023-06-20,31924.0,36946000.0
2023-06-21,31264.0,39135000.0
2023-06-22,31101.0,39125000.0
2023-06-23,31161.0,40651000.0
2023-06-24,31161.0,40659000.0
2023-06-25,31161.0,40352000.0
2023-06-26,31613.0,40077000.0
2023-06-27,31452.0,40585000.0
2023-06-28,31727.0,40020000.0
2023-06-29,32047.0,40583000.0
2023-06-30,31771.0,40547000.0
2023-07-01,31771.0,40691000.0
2023-07-02,31771.0,40652000.0
2023-07-03,32396.0,41200000.0
2023-07-04,32505.0,40610000.0
2023-07-05,32229.0,40385000.0
2023-07-06,31121.0,39860000.0
2023-07-07,30619.0,40240000.0
2023-07-08,30619.0,40153000.0
2023-07-09,30619.0,39832000.0
2023-07-10,30038.0,40050000.0
2023-07-11,30915.0,40117000.0
2023-07-12,31643.0,39804000.0
2023-07-13,32239.0,40112000.0
2023-07-14,33390.0,39092000.0
2023-07-15,33390.0,38889000.0
2023-07-16,33390.0,38933000.0
2023-07-17,33775.0,38742000.0
2023-07-18,33854.0,38401000.0
2023-07-19,33449.0,38323000.0
2023-07-20,33750.0,38567000.0
2023-07-21,33007.0,38829000.0
2023-07-22,33007.0,38776000.0
2023-07-23,33007.0,38945000.0
2023-07-24,32770.0,37892000.0
2023-07-25,32814.0,37910000.0
2023-07-26,31939.0,37918000.0
2023-07-27,34094.0,37874000.0
2023-07-28,34690.0,37932000.0
2023-07-29,34690.0,37901000.0
2023-07-30,34690.0,37850000.0
2023-07-31,34538.0,37929000.0
2023-08-01,34902.0,38642000.0
2023-08-02,33342.0,38358000.0
2023-08-03,33578.0,38436000.0
2023-08-04,33425.0,38492000.0
2023-08-05,33425.0,38474000.0
2023-08-06,33425.0,38605000.0
2023-08-07,33405.0,38622000.0
2023-08-08,32687.0,39437000.0
2023-08-09,32790.0,39209000.0
2023-08-10,32273.0,39119000.0
2023-08-11,32189.0,39233000.0
2023-08-12,32189.0,39283000.0
2023-08-13,32189.0,39118000.0
2023-08-14,31692.0,39288000.0
2023-08-15,31692.0,39404000.0
2023-08-16,31884.0,39001000.0
2023-08-17,32077.0,36588000.0
2023-08-18,32766.0,35890000.0
2023-08-19,32766.0,36056000.0
2023-08-20,32766.0,35949000.0
2023-08-21,32707.0,35769000.0
2023-08-22,32204.0,35684000.0
2023-08-23,32214.0,35941000.0
2023-08-24,33007.0,35635000.0
2023-08-25,31914.0,35479000.0
2023-08-26,31914.0,35398000.0
2023-08-27,31914.0,35402000.0
2023-08-28,31919.0,35335000.0
2023-08-29,32396.0,37445000.0
2023-08-30,32972.0,37109000.0
2023-08-31,33263.0,35502000.0
2023-09-01,33977.0,35350000.0
2023-09-02,33977.0,35204000.0
2023-09-03,33977.0,35308000.0
2023-09-04,33854.0,35011000.0
2023-09-05,33864.0,35056000.0
2023-09-06,33357.0,35029000.0
2023-09-07,33362.0,35615000.0
2023-09-08,32441.0,35295000.0
2023-09-09,32441.0,35280000.0
2023-09-10,32441.0,35196000.0
2023-09-11,32097.0,34327000.0
2023-09-12,32243.0,35077000.0
2023-09-13,32037.0,35497000.0
2023-09-14,33091.0,35889000.0
2023-09-15,33076.0,35928000.0
2023-09-16,33076.0,35938000.0
2023-09-17,33076.0,35758000.0
2023-09-18,32032.0,36000000.0
2023-09-19,31697.0,36500000.0
2023-09-20,31452.0,36501000.0
2023-09-21,30664.0,36012000.0
2023-09-22,30963.0,35952000.0
2023-09-23,30963.0,35960000.0
2023-09-24,30963.0,35534000.0
2023-09-25,30856.0,35491000.0
2023-09-26,30447.0,35566000.0
2023-09-27,30713.0,35982000.0
2023-09-28,30713.0,36596000.0
2023-09-29,30713.0,36444000.0
2023-09-30,30713.0,36600000.0
2023-10-01,30713.0,37789000.0
2023-10-02,30713.0,37424000.0
2023-10-03,30713.0,37197000.0
2023-10-04,30353.0,37595000.0
2023-10-05,30619.0,37258000.0
2023-10-06,30831.0,37798000.0
2023-10-07,30831.0,37902000.0
2023-10-08,30831.0,37929000.0
2023-10-09,30831.0,37595000.0
2023-10-10,30368.0,37336000.0
2023-10-11,31161.0,36671000.0
2023-10-12,31924.0,36750000.0
2023-10-13,31924.0,36968000.0
2023-10-14,31924.0,36790000.0
2023-10-15,31924.0,37086000.0
2023-10-16,31521.0,38697000.0
2023-10-17,32539.0,38652000.0
2023-10-18,32485.0,38710000.0
2023-10-19,31521.0,39000000.0
2023-10-20,31092.0,40250000.0
2023-10-21,31092.0,40400000.0
2023-10-22,31092.0,40354000.0
2023-10-23,30757.0,44179000.0
2023-10-24,31672.0,45599000.0
2023-10-25,31751.0,46484000.0
2023-10-26,30521.0,46141000.0
2023-10-27,30226.0,45980000.0
2023-10-28,30226.0,46314000.0
2023-10-29,30226.0,46825000.0
2023-10-30,30221.0,46732000.0
2023-10-31,29162.0,47030000.0
2023-11-01,29752.0,48079000.0
2023-11-02,31496.0,47516000.0
2023-11-03,31554.0,46676000.0
2023-11-04,31554.0,47050000.0
2023-11-05,31554.0,47056000.0
2023-11-06,32913.0,46781000.0
2023-11-07,32913.0,47301000.0
2023-11-08,32490.0,47458000.0
2023-11-09,32628.0,49400000.0
2023-11-10,32982.0,50030000.0
2023-11-11,32982.0,49629000.0
2023-11-12,32982.0,49418000.0
2023-11-13,32411.0,49154000.0
2023-11-14,32653.0,47969000.0
2023-11-15,33400.0,50457000.0
2023-11-16,33642.0,48868000.0
2023-11-17,33548.0,49390000.0
2023-11-18,33548.0,49165000.0
2023-11-19,33548.0,49800000.0
2023-11-20,33711.0,50170000.0
2023-11-21,33676.0,48510000.0
2023-11-22,33819.0,50042000.0
2023-11-23,33263.0,49929000.0
2023-11-24,33184.0,50601000.0
2023-11-25,33184.0,50533000.0
2023-11-26,33184.0,50210000.0
2023-11-27,33671.0,50275000.0
2023-11-28,34094.0,50576000.0
2023-11-29,34002.0,50720000.0
2023-11-30,34459.0,50586000.0
2023-12-01,34262.0,51709000.0
2023-12-02,34262.0,52603000.0
2023-12-03,34262.0,53700000.0
2023-12-04,33770.0,56920000.0
2023-12-05,32697.0,60227000.0
2023-12-06,33061.0,60314000.0
2023-12-07,32883.0,59250000.0
2023-12-08,33519.0,60142000.0
2023-12-09,33519.0,60082000.0
2023-12-10,33519.0,59835000.0
2023-12-11,33632.0,56950000.0
2023-12-12,34183.0,57605000.0
2023-12-13,34183.0,59056000.0
2023-12-14,34769.0,58735000.0
2023-12-15,34573.0,58028000.0
2023-12-16,34573.0,57935000.0
2023-12-17,34573.0,56710000.0
2023-12-18,34823.0,58130000.0
2023-12-19,34794.0,57845000.0
2023-12-20,35011.0,59351000.0
2023-12-21,35011.0,59479000.0
2023-12-22,35119.0,59532000.0
2023-12-23,35119.0,59250000.0
2023-12-24,35119.0,58002000.0
2023-12-25,35119.0,58042000.0
2023-12-26,35094.0,57032000.0
2023-12-27,35655.0,57920000.0
2023-12-28,35715.0,56907000.0
2023-12-29,35715.0,56450000.0
2023-12-30,35715.0,56639000.0
2023-12-31,35715.0,57047000.0
2024-01-01,35715.0,58839000.0
2024-01-02,36271.0,60206000.0
2024-01-03,35360.0,58581000.0
2024-01-04,35261.0,59477000.0
2024-01-05,35203.0,59351000.0
2024-01-06,35203.0,59329000.0
2024-01-07,35203.0,59108000.0
2024-01-08,35134.0,63010000.0
2024-01-09,35025.0,62014000.0
2024-01-10,34528.0,63621000.0
2024-01-11,34725.0,63550000.0
2024-01-12,34173.0,59435000.0
2024-01-13,34173.0,58968000.0
2024-01-14,34173.0,57391000.0
2024-01-15,33898.0,58354000.0
2024-01-16,33420.0,59196000.0
2024-01-17,33135.0,58776000.0
2024-01-18,33923.0,57284000.0
2024-01-19,35085.0,57739000.0
2024-01-20,35085.0,57517000.0
2024-01-21,35085.0,57387000.0
2024-01-22,35838.0,54689000.0
2024-01-23,35670.0,55389000.0
2024-01-24,35601.0,55200000.0
2024-01-25,35429.0,55101000.0
2024-01-26,34887.0,57503000.0
2024-01-27,34887.0,58086000.0
2024-01-28,34887.0,57855000.0
2024-01-29,34636.0,59101000.0
2024-01-30,34563.0,58965000.0
2024-01-31,33745.0,58738000.0
2024-02-01,33283.0,59150000.0
2024-02-02,34070.0,59299000.0
2024-02-03,34070.0,59260000.0
2024-02-04,34070.0,58811000.0
2024-02-05,33410.0,58882000.0
2024-02-06,34035.0,59039000.0
2024-02-07,33760.0,60232000.0
2024-02-08,34794.0,62011000.0
